student_number;first_name;last_name;gender;email_addresses;role;asso_name;asso_desc
5633652;Jerôme;FLECHEAU;M;Jerome.FLECHEAU@centralesupelec.fr,Jerome.FLECHEAU@google.com;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
5633652;Jerôme;FLECHEAU;M;Jerome.FLECHEAU@centralesupelec.fr,Jerome.FLECHEAU@google.com;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
6976364;Juliana;BRECHETEAU;fille;Juliana.BRECHETEAU@centralesupelec.fr,Juliana.BRECHETEAU@hotmail.com;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
9034456;Arnold;COUTAND;H;Arnold.COUTAND@centralesupelec.fr,Arnold.COUTAND@hotmail.fr;member;Barco;installation et exploitation de materiel video
8710431;Richard;BLUTEAU;M;Richard.BLUTEAU@centralesupelec.fr,Richard.BLUTEAU@hotmail.com;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
7662077;Gianni;BARBARIN;M;Gianni.BARBARIN@centralesupelec.fr;member;Barco;installation et exploitation de materiel video
7662077;Gianni;BARBARIN;M;Gianni.BARBARIN@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
2038955;Roger;BOURSIER;garçon;Roger.BOURSIER@centralesupelec.fr,Roger.BOURSIER@hotmail.fr;member;Sono;
2838672;Armel;BOCHEREAU;H;Armel.BOCHEREAU@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
4280311;Claire;COSNARD;garçon;Claire.COSNARD@centralesupelec.fr,Claire.COSNARD@wanadoo.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
4280311;Claire;COSNARD;garçon;Claire.COSNARD@centralesupelec.fr,Claire.COSNARD@wanadoo.fr;member;Sono;
4280311;Claire;COSNARD;garçon;Claire.COSNARD@centralesupelec.fr,Claire.COSNARD@wanadoo.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
3703398;Dalila;LEMAITRE;W;Dalila.LEMAITRE@centralesupelec.fr;member;Impact;
3703398;Dalila;LEMAITRE;W;Dalila.LEMAITRE@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
3703398;Dalila;LEMAITRE;W;Dalila.LEMAITRE@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
8175073;Maggy;FRAPPREAU;F;Maggy.FRAPPREAU@centralesupelec.fr,Maggy.FRAPPREAU@hotmail.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
8175073;Maggy;FRAPPREAU;F;Maggy.FRAPPREAU@centralesupelec.fr,Maggy.FRAPPREAU@hotmail.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
519831;Kathy;SALE;F;Kathy.SALE@centralesupelec.fr,Kathy.SALE@hotmail.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
519831;Kathy;SALE;F;Kathy.SALE@centralesupelec.fr,Kathy.SALE@hotmail.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
519831;Kathy;SALE;F;Kathy.SALE@centralesupelec.fr,Kathy.SALE@hotmail.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
6274814;Marie-Pierre;CAILLE;H;Marie-Pierre.CAILLE@centralesupelec.fr,Marie-Pierre.CAILLE@hotmail.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
7094369;Laurence;TURPAULT;fille;Laurence.TURPAULT@centralesupelec.fr,Laurence.TURPAULT@yahoo.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7094369;Laurence;TURPAULT;fille;Laurence.TURPAULT@centralesupelec.fr,Laurence.TURPAULT@yahoo.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
3049600;Quentin;AVRILLON;H;Quentin.AVRILLON@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
3049600;Quentin;AVRILLON;H;Quentin.AVRILLON@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
3049600;Quentin;AVRILLON;H;Quentin.AVRILLON@centralesupelec.fr;member;Sono;
9598109;Marie-Rose;LANGE;fille;Marie-Rose.LANGE@centralesupelec.fr,Marie-Rose.LANGE@wanadoo.fr;member;Impact;
9598109;Marie-Rose;LANGE;fille;Marie-Rose.LANGE@centralesupelec.fr,Marie-Rose.LANGE@wanadoo.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
9598109;Marie-Rose;LANGE;fille;Marie-Rose.LANGE@centralesupelec.fr,Marie-Rose.LANGE@wanadoo.fr;member;Barco;installation et exploitation de materiel video
9874366;Marie Françoise;BOURDAIS;W;Marie Francoise.BOURDAIS@centralesupelec.fr,Marie Francoise.BOURDAIS@orange.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
9874366;Marie Françoise;BOURDAIS;W;Marie Francoise.BOURDAIS@centralesupelec.fr,Marie Francoise.BOURDAIS@orange.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
9094168;Sylvian;THOREAU;M;Sylvian.THOREAU@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
9094168;Sylvian;THOREAU;M;Sylvian.THOREAU@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
4430853;Pierre;DAVY;garçon;Pierre.DAVY@centralesupelec.fr,Pierre.DAVY@google.com;member;Impact;
4430853;Pierre;DAVY;garçon;Pierre.DAVY@centralesupelec.fr,Pierre.DAVY@google.com;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
1321828;Bernard;SAUVAGET;H;Bernard.SAUVAGET@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
2581714;Claudine;ROBICHON;garçon;Claudine.ROBICHON@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
519158;Martin;MARCEAU;H;Martin.MARCEAU@centralesupelec.fr,Martin.MARCEAU@free.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
519158;Martin;MARCEAU;H;Martin.MARCEAU@centralesupelec.fr,Martin.MARCEAU@free.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
519158;Martin;MARCEAU;H;Martin.MARCEAU@centralesupelec.fr,Martin.MARCEAU@free.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
2711330;Francisque;BLUTEAU;H;Francisque.BLUTEAU@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
7967859;Marie-Danielle;ETIENNE;F;Marie-Danielle.ETIENNE@centralesupelec.fr,Marie-Danielle.ETIENNE@google.com;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
7967859;Marie-Danielle;ETIENNE;F;Marie-Danielle.ETIENNE@centralesupelec.fr,Marie-Danielle.ETIENNE@google.com;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
5620513;Marie Claude;CAILLEAUD;W;Marie Claude.CAILLEAUD@centralesupelec.fr,Marie Claude.CAILLEAUD@hotmail.fr;member;Sono;
1673058;Marie Renée;GATE;W;Marie Renee.GATE@centralesupelec.fr,Marie Renee.GATE@yahoo.com;member;Sono;
1673058;Marie Renée;GATE;W;Marie Renee.GATE@centralesupelec.fr,Marie Renee.GATE@yahoo.com;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
6657126;Elvis;RABINEAU;H;Elvis.RABINEAU@centralesupelec.fr;member;Impact;
361092;Jean-Lou;LEAU;M;Jean-Lou.LEAU@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
361092;Jean-Lou;LEAU;M;Jean-Lou.LEAU@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
361092;Jean-Lou;LEAU;M;Jean-Lou.LEAU@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
6939093;Angéla;PLESSIS;F;Angela.PLESSIS@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
6939093;Angéla;PLESSIS;F;Angela.PLESSIS@centralesupelec.fr;member;Sono;
9440070;Samir;SUROT;H;Samir.SUROT@centralesupelec.fr;member;Sono;
9440070;Samir;SUROT;H;Samir.SUROT@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
1691150;Eric;CLENET;M;Eric.CLENET@centralesupelec.fr,Eric.CLENET@hotmail.fr;member;Sono;
9876669;Gaetan;LAMOUREUX;garçon;Gaetan.LAMOUREUX@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
2104286;Marie-Caroline;LEMAITRE;F;Marie-Caroline.LEMAITRE@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
6112233;Jean Charles;RAHARD;H;Jean Charles.RAHARD@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
6112233;Jean Charles;RAHARD;H;Jean Charles.RAHARD@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
6112233;Jean Charles;RAHARD;H;Jean Charles.RAHARD@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
1212318;Pierre Louis;BAUDON;garçon;Pierre Louis.BAUDON@centralesupelec.fr,Pierre Louis.BAUDON@sfr.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
1212318;Pierre Louis;BAUDON;garçon;Pierre Louis.BAUDON@centralesupelec.fr,Pierre Louis.BAUDON@sfr.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
1212318;Pierre Louis;BAUDON;garçon;Pierre Louis.BAUDON@centralesupelec.fr,Pierre Louis.BAUDON@sfr.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
5676653;Renaud;BOUIN;H;Renaud.BOUIN@centralesupelec.fr,Renaud.BOUIN@hotmail.com;member;Impact;
9232177;Mathieu;BONDU;garçon;Mathieu.BONDU@centralesupelec.fr,Mathieu.BONDU@free.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
5491107;Rodrigue;JOUANNEAU;H;Rodrigue.JOUANNEAU@centralesupelec.fr,Rodrigue.JOUANNEAU@orange.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
5491107;Rodrigue;JOUANNEAU;H;Rodrigue.JOUANNEAU@centralesupelec.fr,Rodrigue.JOUANNEAU@orange.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
7505370;Félicie;BORDEAU;F;Felicie.BORDEAU@centralesupelec.fr,Felicie.BORDEAU@google.com;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
9149537;Edward;FUZEAU;H;Edward.FUZEAU@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
9149537;Edward;FUZEAU;H;Edward.FUZEAU@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
9149537;Edward;FUZEAU;H;Edward.FUZEAU@centralesupelec.fr;member;Sono;
6655783;Zineb;ALGOURDIN;W;Zineb.ALGOURDIN@centralesupelec.fr,Zineb.ALGOURDIN@yahoo.com;member;Impact;
6655783;Zineb;ALGOURDIN;W;Zineb.ALGOURDIN@centralesupelec.fr,Zineb.ALGOURDIN@yahoo.com;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
